ADM1,ADM2,ADM3,Pop,Mã,Tên Tiếng Anh,Cấp,Mã QH,Mã TP,lat,lon,most_similar,level,most_similar_d,lat_m,lon_m,closest_distance
Tỉnh Bình Phước,Huyện Bù Đốp,Thanh Hòa,8892,25315.0,,Xã,693.0,70.0,11.9464219,106.7823886,8435,Tốt,1.6127767569993205e-05,11.94289,106.7843,444.3802144381967
Tỉnh Bình Phước,Huyện Bù Đốp,Tân Thành,9972,25318.0,,Xã,693.0,70.0,11.9253861,106.7202472,8433,Tốt,0.00015466603105006345,11.93277,106.71024,1363.611434783299
Tỉnh Bình Phước,Huyện Bù Đốp,Tân Tiến,8306,25321.0,,Xã,693.0,70.0,11.9355473,106.7544936,8434,Tốt,0.00010576751424999355,11.92534,106.75575,1143.2009598700513
Tỉnh Bình Phước,Huyện Hớn Quản,Thanh An,11236,25327.0,,Xã,694.0,70.0,11.7386352,106.7234853,8411,Rất tốt,0.0033225011891286982,11.72386,106.66777,6284.407455757387
Tỉnh Bình Phước,Huyện Hớn Quản,An Khương,7287,25330.0,,Xã,694.0,70.0,11.7008587,106.6727092,8411,Rất tốt,0.0005534554983299861,11.72386,106.66777,2613.554353519539
Tỉnh Bình Phước,Huyện Hớn Quản,An Phú,4543,25339.0,,Xã,694.0,70.0,11.6741948,106.5503147,8412,Rất tốt,0.0015801517291298265,11.71172,106.56343,4410.230442858088
Tỉnh Bình Phước,Huyện Hớn Quản,Tân Lợi,7824,25342.0,,Xã,694.0,70.0,11.6647049,106.6403568,8413,Rất tốt,0.000275357396249987,11.66033,106.62435,1809.7380164432006
Tỉnh Bình Phước,Huyện Hớn Quản,Tân Hưng,11322,25345.0,,Xã,694.0,70.0,11.6462689,106.7038844,8409,Khá,0.0009878885305693514,11.64176,106.73499,3424.505086439628
Tỉnh Bình Phước,Huyện Hớn Quản,Minh Đức,5615,25348.0,,Xã,694.0,70.0,11.5937536,106.5742615,8408,Khá,0.000760055987210117,11.58549,106.54796,3008.712600013236
Tỉnh Bình Phước,Huyện Hớn Quản,Minh Tâm,5041,25349.0,,Xã,694.0,70.0,11.6339771,106.5429533,8408,Khá,0.0023760659113000126,11.58549,106.54796,5419.02826516293
Tỉnh Bình Phước,Huyện Hớn Quản,Phước An,8750,25351.0,,Xã,694.0,70.0,11.6158642,106.6484077,8416,Rất tốt,0.0016583240969305897,11.6451,106.62006,4483.326972886836
Tỉnh Bình Phước,Huyện Hớn Quản,Thanh Bình,4130,25354.0,,Xã,694.0,70.0,11.5994709,106.6172841,8415,Khá,0.002087784123619989,11.63843,106.59341,5052.539450636024
Tỉnh Bình Phước,Huyện Hớn Quản,Tân Khai,14484,25357.0,,Thị trấn,694.0,70.0,11.5605112,106.6168652,8406,Rất tốt,0.000402429268480009,11.54058,106.61459,2230.0660961744434
Tỉnh Bình Phước,Huyện Hớn Quản,Đồng Nơ,5718,25360.0,,Xã,694.0,70.0,11.5567131,106.576424,8405,Tốt,0.0013617767016099068,11.52303,106.56135,4089.620531198686
Tỉnh Bình Phước,Huyện Hớn Quản,Tân Hiệp,7821,25361.0,Tan Hiep commune,Xã,694.0,70.0,11.5194812,106.5184744,8405,Tốt,0.0018509110568001876,11.52303,106.56135,4688.123305777682
Tỉnh Bình Phước,Huyện Hớn Quản,Tân Quan,5046,25438.0,,Xã,694.0,70.0,11.568296,106.6769664,8407,Khá,0.00028716063295994467,11.55486,106.66664,1870.1825608620702
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Phú,15064,25363.0,,Thị trấn,695.0,70.0,11.4520977,106.87088,8391,Khá,0.00026987396929008695,11.45444,106.85462,1791.0644867475723
Tỉnh Bình Phước,Huyện Đồng Phú,Thuận Lợi,10087,25366.0,,Xã,695.0,70.0,11.6245997,106.8897414,8383,Khá,0.0005072438000496907,11.62291,106.9122,2453.2728994626577
Tỉnh Bình Phước,Huyện Đồng Phú,Đồng Tâm,7320,25369.0,,Xã,695.0,70.0,11.6003024,106.987009,8385,Tốt,0.0016301702267598733,11.56675,106.96455,4461.443333224215
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Phước,8037,25372.0,,Xã,695.0,70.0,11.5156867,106.9503592,8397,Tốt,0.0014745079115300486,11.51559,106.91196,4183.860121235492
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Hưng,4199,25375.0,,Xã,695.0,70.0,11.4929148,106.9351458,8397,Tốt,0.0010517460166803469,11.51559,106.91196,3569.275503680534
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Lợi,4103,25378.0,,Xã,695.0,70.0,11.4484803,106.9387722,8388,Không có thông tin,0.0032848356669297795,11.44017,106.99548,6248.951651943273
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Lập,10765,25381.0,,Xã,695.0,70.0,11.3979181,106.8296812,8389,Tốt,0.0006322972530502782,11.38782,106.85271,2749.920081284784
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Hòa,3271,25384.0,,Xã,695.0,70.0,11.4171849,106.9143962,8390,Rất tốt,0.0037925083044500984,11.42399,106.85319,6713.84260486217
Tỉnh Bình Phước,Huyện Đồng Phú,Thuận Phú,9533,25387.0,,Xã,695.0,70.0,11.5922098,106.8855571,8383,Khá,0.0016523464004499404,11.62291,106.9122,4480.491665655559
Tỉnh Bình Phước,Huyện Đồng Phú,Đồng Tiến,13808,25390.0,,Xã,695.0,70.0,11.5603418,106.9508312,8385,Tốt,0.00022927050068019306,11.56675,106.96455,1655.6772120050596
Tỉnh Bình Phước,Huyện Đồng Phú,Tân Tiến,10294,25393.0,,Xã,695.0,70.0,11.4232424,106.8558597,8390,Rất tốt,7.686203849992288e-06,11.42399,106.85319,302.61800943229
Tỉnh Bình Phước,Huyện Bù Đăng,Đức Phong,10024,25396.0,,Thị trấn,696.0,70.0,11.8112819,107.2452873,8375,Rất tốt,4.20405329000216e-05,11.80815,107.23961,709.3021147228194
Tỉnh Bình Phước,Huyện Bù Đăng,Đường 10,7816,25398.0,,Xã,696.0,70.0,11.9651469,107.1678972,8368,Khá,0.0008968384454497832,11.97995,107.19393,3275.3936606966213
Tỉnh Bình Phước,Huyện Bù Đăng,Đak Nhau,12442,25399.0,,Xã,696.0,70.0,11.9700169,107.2317981,8369,Khá,0.0005869219172199789,11.95663,107.25199,2653.3532811890964
Tỉnh Bình Phước,Huyện Bù Đăng,Phú Sơn,5421,25400.0,Phu Son commune,Xã,696.0,70.0,11.9124532,107.3726462,7863,Tốt,0.0035363950406792784,11.88797,107.42684,6494.688293079096
Tỉnh Bình Phước,Huyện Bù Đăng,Thọ Sơn,7657,25402.0,,Xã,696.0,70.0,11.8690309,107.3093032,8370,Tốt,4.532186905003255e-05,11.8624,107.30814,748.1085591459398
Tỉnh Bình Phước,Huyện Bù Đăng,Bình Minh,11202,25404.0,,Xã,696.0,70.0,11.8609672,107.1912002,8372,Khá,0.0008059876678798714,11.84194,107.17013,3119.928722694889
Tỉnh Bình Phước,Huyện Bù Đăng,Bom Bo,11213,25405.0,,Xã,696.0,70.0,11.9118653,107.1870803,8371,Khá,0.0023115573501799806,11.90142,107.14015,5236.567553237261
Tỉnh Bình Phước,Huyện Bù Đăng,Minh Hưng,10193,25408.0,,Xã,696.0,70.0,11.7977093,107.1895694,8373,Rất tốt,0.00042928876084974904,11.78007,107.1787,2290.608236179217
Tỉnh Bình Phước,Huyện Bù Đăng,Đoàn Kết,6246,25411.0,,Xã,696.0,70.0,11.7899796,107.2352313,8375,Rất tốt,0.00034933644984999347,11.80815,107.23961,2075.9076888471027
Tỉnh Bình Phước,Huyện Bù Đăng,Đồng Nai,5438,25414.0,,Xã,696.0,70.0,11.8105637,107.3291301,8376,Khá,0.00045172027969999566,11.79292,107.34098,2347.8892126984492
Tỉnh Bình Phước,Huyện Bù Đăng,Đức Liễu,13256,25417.0,,Xã,696.0,70.0,11.7345208,107.1446799,8382,Tốt,0.00045281988264999864,11.72963,107.12397,2319.385657802069
Tỉnh Bình Phước,Huyện Bù Đăng,Thống Nhất,14218,25420.0,,Xã,696.0,70.0,11.6624078,107.2013282,8378,Tốt,0.00013152612807995083,11.65634,107.21106,1256.3457560043018
Tỉnh Bình Phước,Huyện Bù Đăng,Nghĩa Trung,8586,25423.0,,Xã,696.0,70.0,11.670649,107.0653896,8381,Khá,0.002546010577159403,11.67728,107.11541,5496.642025395088
Tỉnh Bình Phước,Huyện Bù Đăng,Nghĩa Bình,5117,25424.0,,Xã,696.0,70.0,11.6945163,107.085886,8381,Khá,0.0011687566136897192,11.67728,107.11541,3742.822698726491
Tỉnh Bình Phước,Huyện Bù Đăng,Đăng Hà,5115,25426.0,,Xã,696.0,70.0,11.5903527,107.2960722,7976,Khá,0.0009462284081302344,11.57561,107.32307,3366.917870355253
Tỉnh Bình Phước,Huyện Bù Đăng,Phước Sơn,6133,25429.0,,Xã,696.0,70.0,11.709981,107.2365188,8377,Tốt,0.00022218471843994905,11.72487,107.23581,1657.3789306044662
Tỉnh Bình Phước,Huyện Chơn Thành,Chơn Thành,19560,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Thành Tâm,9178,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Minh Lập,8152,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Quang Minh,3140,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Minh Hưng,27929,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Minh Long,7179,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Minh Thành,5563,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Nha Bích,6006,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Chơn Thành,Minh Thắng,4319,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bình Phước,Huyện Phú Riềng,Long Bình,8694,25240.0,,Xã,698.0,70.0,11.7956088,106.796894,8354,Khá,0.0004444805174400435,11.81481,106.8056,2335.909110012385
Tỉnh Bình Phước,Huyện Phú Riềng,Bình Tân,7398,25243.0,,Xã,698.0,70.0,11.7847703,106.9460677,8365,Tốt,0.0005897330033801952,11.7972,106.96693,2658.371531805388
Tỉnh Bình Phước,Huyện Phú Riềng,Bình Sơn,4007,25244.0,,Xã,698.0,70.0,11.8389168,106.9344806,8362,Khá,0.00022033291459993068,11.85098,106.94313,1638.6859187451657
Tỉnh Bình Phước,Huyện Phú Riềng,Long Hưng,8471,25246.0,,Xã,698.0,70.0,11.7653606,106.8830251,8355,Rất tốt,0.0004699991043696372,11.77293,106.86271,2366.2042169302417
Tỉnh Bình Phước,Huyện Phú Riềng,Phước Tân,7571,25250.0,,Xã,698.0,70.0,11.7530083,107.0149898,8360,Tốt,0.00012115105692996665,11.7439,107.00881,1215.8835136338062
Tỉnh Bình Phước,Huyện Phú Riềng,Bù Nho,12392,25252.0,,Xã,698.0,70.0,11.715350449999999,106.89512340219932,8358,Tốt,5.0988877997386235e-05,11.70821,106.89507,794.0031035787127
Tỉnh Bình Phước,Huyện Phú Riềng,Long Hà,15122,25255.0,,Xã,698.0,70.0,11.7440169,106.8131159,8356,Khá,0.0004290560064200541,11.72582,106.80322,2292.3560879285487
Tỉnh Bình Phước,Huyện Phú Riềng,Long Tân,8459,25258.0,,Xã,698.0,70.0,11.6848715,106.833179,8357,Khá,0.00021795993324998287,11.67014,106.83415,1641.4770727093937
Tỉnh Bình Phước,Huyện Phú Riềng,Phú Trung,4269,25261.0,,Xã,698.0,70.0,11.6657911,107.0130801,8359,Khá,0.004406996839219895,11.68061,106.94837,7236.711391024641
Tỉnh Bình Phước,Huyện Phú Riềng,Phú Riềng,15067,25264.0,,Xã,698.0,70.0,11.6631854,106.9050728,8383,Khá,0.001672904825000032,11.62291,106.9122,4545.188241425969
Tỉnh Tây Ninh,Thành phố Tây Ninh,1,15336,25456.0,,Phường,703.0,72.0,11.3183855,106.0885879,8459,Khá,0.0014749735826590003,11.33061,106.05218,4195.839698574579
Tỉnh Tây Ninh,Thành phố Tây Ninh,3,16797,25459.0,,Phường,703.0,72.0,11.3107267,106.107667,8469,Rất tốt,0.00043992170388996863,11.31307,106.12851,2287.501801422948
Tỉnh Tây Ninh,Thành phố Tây Ninh,4,11309,25462.0,,Phường,703.0,72.0,11.3012509,106.1171371,8476,Rất tốt,0.00016411682722000168,11.29237,106.12637,1410.228851916247
Tỉnh Tây Ninh,Thành phố Tây Ninh,Hiệp Ninh,19109,25465.0,,Phường,703.0,72.0,11.3125145,106.1256806,8469,Rất tốt,8.314084610056634e-06,11.31307,106.12851,314.62519304996323
Tỉnh Tây Ninh,Thành phố Tây Ninh,2,7475,25468.0,,Phường,703.0,72.0,11.3106068,106.0951334,8469,Rất tốt,0.0011200647818007364,11.31307,106.12851,3649.5057016492747
Tỉnh Tây Ninh,Thành phố Tây Ninh,Thạnh Tân,9846,25471.0,,Xã,703.0,72.0,11.4129151,106.1373711,8466,Tốt,0.0009573272072196352,11.3935,106.11328,3399.4382935465756
Tỉnh Tây Ninh,Thành phố Tây Ninh,Tân Bình,6819,25474.0,,Xã,703.0,72.0,11.4090649,106.1165552,8466,Tốt,0.00025299304704997055,11.3935,106.11328,1767.17346416757
Tỉnh Tây Ninh,Thành phố Tây Ninh,Bình Minh,8449,25477.0,,Xã,703.0,72.0,11.3494082,106.0930824,8467,Tốt,0.0017883389290005896,11.36518,106.13232,4623.133498921862
Tỉnh Tây Ninh,Thành phố Tây Ninh,Ninh Sơn,22848,25480.0,,Phường,703.0,72.0,11.3372269,106.1208057,8469,Rất tốt,0.0006429120560999801,11.31307,106.12851,2814.4028065285997
Tỉnh Tây Ninh,Thành phố Tây Ninh,Ninh Thạnh,15817,25483.0,,Phường,703.0,72.0,11.3150189,106.1368704,8469,Rất tốt,7.369449937001516e-05,11.31307,106.12851,936.9731538845153
Tỉnh Tây Ninh,Huyện Tân Biên,Tân Biên,14659,25486.0,,Thị trấn,705.0,72.0,11.5455456,106.0098234,8455,Rất tốt,5.552870920006584e-06,11.54319,106.00976,262.0218244069122
Tỉnh Tây Ninh,Huyện Tân Biên,Tân Lập,10841,25489.0,,Xã,705.0,72.0,11.6105212,105.9863787,8449,Khá,0.003689465027129497,11.66533,106.01256,6728.507080555425
Tỉnh Tây Ninh,Huyện Tân Biên,Thạnh Bắc,3565,25492.0,,Xã,705.0,72.0,11.6176533,106.0741782,8448,Khá,0.0022863304301300002,11.66533,106.07782,5316.222811149726
Tỉnh Tây Ninh,Huyện Tân Biên,Tân Bình,5872,25495.0,,Xã,705.0,72.0,11.5921364,105.986583,8455,Rất tốt,0.0029329234019602017,11.54319,106.00976,5999.709234349718
Tỉnh Tây Ninh,Huyện Tân Biên,Thạnh Bình,13503,25498.0,,Xã,705.0,72.0,11.5475966,106.0686475,8455,Rất tốt,0.0034871557798096943,11.54319,106.00976,6434.186725039887
Tỉnh Tây Ninh,Huyện Tân Biên,Thạnh Tây,11700,25501.0,,Xã,705.0,72.0,11.568309,105.9945381,8455,Rất tốt,0.0008626704006100128,11.54319,106.00976,3248.2859553401427
Tỉnh Tây Ninh,Huyện Tân Biên,Hòa Hiệp,7730,25504.0,,Xã,705.0,72.0,11.4870166,105.9035147,8451,Khá,0.0006748549556497552,11.49517,105.92818,2836.474221313699
Tỉnh Tây Ninh,Huyện Tân Biên,Tân Phong,13525,25507.0,,Xã,705.0,72.0,11.4873161,106.019327,8454,Rất tốt,0.0001778915542100333,11.49237,106.03167,1457.6572301906363
Tỉnh Tây Ninh,Huyện Tân Biên,Mỏ Công,10149,25510.0,,Xã,705.0,72.0,11.4513389,106.0277357,8453,Rất tốt,0.0006185701757005903,11.46067,106.05079,2718.2633773803414
Tỉnh Tây Ninh,Huyện Tân Biên,Trà Vong,10646,25513.0,,Xã,705.0,72.0,11.4158808,106.0368204,8452,Tốt,0.001385380784799817,11.4299,106.0713,4068.5041995731453
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Châu,9329,25516.0,,Thị trấn,706.0,72.0,11.5517318,106.1739222,8447,Rất tốt,3.837680079967834e-06,11.55251,106.17572,214.12058622551405
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Hà,6883,25519.0,,Xã,706.0,72.0,11.7178197,106.1841944,8446,Khá,0.0008695017454493228,11.71941,106.15475,3210.6994470005834
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Đông,15954,25522.0,,Xã,706.0,72.0,11.6676915,106.2183805,8442,Khá,0.0007344679324999237,11.67932,106.24286,2962.745489491405
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Hội,11736,25525.0,,Xã,706.0,72.0,11.6286313,106.1958408,8442,Khá,0.0047801494763294655,11.67932,106.24286,7614.976577893365
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Hòa,8851,25528.0,,Xã,706.0,72.0,11.5942642,106.4059102,8440,Khá,0.00036224225767994865,11.57862,106.41675,2102.443945700463
Tỉnh Tây Ninh,Huyện Tân Châu,Suối Ngô,12402,25531.0,,Xã,706.0,72.0,11.5952714,106.3302943,8441,Khá,0.000392399542450089,11.60612,106.31372,2171.267563512391
Tỉnh Tây Ninh,Huyện Tân Châu,Suối Dây,12631,25534.0,,Xã,706.0,72.0,11.5538945,106.2514076,8443,Rất tốt,0.0008213778360098674,11.55578,106.22281,3122.508844934367
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Hiệp,7025,25537.0,,Xã,706.0,72.0,11.5815253,106.171639,8447,Rất tốt,0.000858542195089954,11.55251,106.17572,3256.839577547684
Tỉnh Tây Ninh,Huyện Tân Châu,Thạnh Đông,10052,25540.0,,Xã,706.0,72.0,11.5539754,106.1401561,8445,Rất tốt,1.8644403699803105e-06,11.55344,106.1389,149.23121417407424
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Thành,13091,25543.0,,Xã,706.0,72.0,11.5106643,106.2937939,8443,Rất tốt,0.007074140445700252,11.55578,106.22281,9218.267557330062
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Phú,9987,25546.0,,Xã,706.0,72.0,11.5136882,106.1619995,8447,Rất tốt,0.0016953842754900733,11.55251,106.17572,4568.283779117442
Tỉnh Tây Ninh,Huyện Tân Châu,Tân Hưng,16802,25549.0,,Xã,706.0,72.0,11.4695507,106.1706183,8444,Tốt,0.00029858377137990423,11.45321,106.165,1917.3869290152402
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Dương Minh Châu,6316,25552.0,,Thị trấn,707.0,72.0,11.3827188,106.2279802,8504,Tốt,6.60627614799968e-05,11.38404,106.236,886.4768580916016
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Suối Đá,15257,25555.0,,Xã,707.0,72.0,11.3746213,106.2163192,8504,Tốt,0.0004760457983301519,11.38404,106.236,2387.3718388113807
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Phan,7252,25558.0,,Xã,707.0,72.0,11.352059,106.2026346,8503,Rất tốt,6.413671816000222e-05,11.34418,106.2012,889.9556856523043
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Phước Ninh,9265,25561.0,,Xã,707.0,72.0,11.3367851,106.2529394,8505,Rất tốt,8.254395436999685e-05,11.3305,106.2595,1000.0230014252094
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Phước Minh,11143,25564.0,,Xã,707.0,72.0,11.3127786,106.3084316,8505,Rất tốt,0.002708349496520336,11.3305,106.2595,5687.348973803253
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Bàu Năng,19740,25567.0,,Xã,707.0,72.0,11.3131258,106.1540811,8502,Rất tốt,0.00012644265685003082,11.3189,106.16373,1232.4995224640875
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Chà Là,11109,25570.0,,Xã,707.0,72.0,11.3080654,106.1821881,8502,Rất tốt,0.00045809001277011545,11.3189,106.16373,2345.60153398063
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Cầu Khởi,9278,25573.0,,Xã,707.0,72.0,11.2667166,106.224693,8500,Khá,0.00030268275655974056,11.27339,106.24076,1902.7754321835198
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Bến Củi,5150,25576.0,,Xã,707.0,72.0,11.2614868,106.3373565,8497,Rất tốt,7.565646049001096e-05,11.25436,106.33237,961.1048399485419
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Lộc Ninh,7925,25579.0,,Xã,707.0,72.0,11.255047,106.291008,8498,Tốt,1.1986192999977711e-05,11.25287,106.2937,380.51066414022415
Tỉnh Tây Ninh,Huyện Dương Minh Châu,Truông Mít,16723,25582.0,,Xã,707.0,72.0,11.216575,106.2741959,8499,Rất tốt,0.00011654281780997185,11.22729,106.27288,1200.067026511239
Tỉnh Tây Ninh,Huyện Châu Thành,Châu Thành,9515,25585.0,,Thị trấn,708.0,72.0,11.3126347,106.0252315,8465,Tốt,2.9952560339936764e-05,11.31709,106.02841,604.5942748128904
Tỉnh Tây Ninh,Huyện Châu Thành,Hảo Đước,9014,25588.0,,Xã,708.0,72.0,11.3575704,105.9928702,8460,Tốt,6.368277619992589e-05,11.36231,105.98645,876.1395748567719
Tỉnh Tây Ninh,Huyện Châu Thành,Phước Vinh,11196,25591.0,,Xã,708.0,72.0,11.3954037,105.9461867,8457,Tốt,0.0022928952745797653,11.40753,105.99251,5226.207765067081
Tỉnh Tây Ninh,Huyện Châu Thành,Đồng Khởi,12164,25594.0,,Xã,708.0,72.0,11.358223,106.0585249,8458,Rất tốt,0.0003781348190099494,11.37676,106.05265,2158.424916405039
Tỉnh Tây Ninh,Huyện Châu Thành,Thái Bình,16577,25597.0,,Xã,708.0,72.0,11.3143041,106.0604614,8459,Khá,0.00033446396076981143,11.33061,106.05218,2025.5200139451283
Tỉnh Tây Ninh,Huyện Châu Thành,An Cơ,9437,25600.0,,Xã,708.0,72.0,11.3962141,105.9790242,8457,Tốt,0.0003099163944499369,11.40753,105.99251,1934.9477785907116
Tỉnh Tây Ninh,Huyện Châu Thành,Biên Giới,4119,25603.0,,Xã,708.0,72.0,11.334208,105.9004785,8456,Rất tốt,0.00015878301625001806,11.34599,105.89601,1397.7471512409268
Tỉnh Tây Ninh,Huyện Châu Thành,Hòa Thạnh,4501,25606.0,,Xã,708.0,72.0,11.3196117,105.9282178,8461,Tốt,0.0011024964357304017,11.30823,105.95941,3628.8564323391233
Tỉnh Tây Ninh,Huyện Châu Thành,Trí Bình,7668,25609.0,,Xã,708.0,72.0,11.3055825,106.0164946,8465,Tốt,0.00027439931340982824,11.31709,106.02841,1823.5199434055723
Tỉnh Tây Ninh,Huyện Châu Thành,Hòa Hội,3088,25612.0,,Xã,708.0,72.0,11.3097067,105.9398587,8461,Tốt,0.00038443397458013084,11.30823,105.95941,2138.1092898655884
Tỉnh Tây Ninh,Huyện Châu Thành,An Bình,6343,25615.0,,Xã,708.0,72.0,11.2793639,106.0516155,8464,Tốt,0.0009856275454605311,11.26441,106.07922,3438.9875090343794
Tỉnh Tây Ninh,Huyện Châu Thành,Thanh Điền,19948,25618.0,,Xã,708.0,72.0,11.2843406,106.0783517,8464,Tốt,0.0003979827612500273,11.26441,106.07922,2218.2034619713854
Tỉnh Tây Ninh,Huyện Châu Thành,Thành Long,12196,25621.0,,Xã,708.0,72.0,11.2735083,105.9760474,8461,Tốt,0.0014823995296498076,11.30823,105.95941,4265.870783613295
Tỉnh Tây Ninh,Huyện Châu Thành,Ninh Điền,7751,25624.0,,Xã,708.0,72.0,11.2252882,106.0319495,8463,Khá,6.853643749003443e-05,11.22058,106.02514,908.674057085844
Tỉnh Tây Ninh,Huyện Châu Thành,Long Vĩnh,7252,25627.0,,Xã,708.0,72.0,11.2193323,106.0935221,8478,Rất tốt,0.001542511489699686,11.18553,106.11352,4345.740980480993
Tỉnh Tây Ninh,Huyện Hòa Thành,Hòa Thành,12569,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Hiệp Tân,18317,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Long Thành Bắc,18091,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Trường Hòa,12062,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Trường Đông,16662,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Long Thành Trung,18917,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Trường Tây,25076,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Hòa Thành,Long Thành Nam,16052,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Tây Ninh,Huyện Gò Dầu,Gò Dầu,23970,25654.0,,Thị trấn,710.0,72.0,11.0845811,106.2669584,8488,Rất tốt,6.031481977000983e-05,11.09226,106.26812,863.2115282079349
Tỉnh Tây Ninh,Huyện Gò Dầu,Thạnh Đức,20863,25657.0,,Xã,710.0,72.0,11.1739429,106.2011829,8484,Tốt,0.000659958520819658,11.19398,106.21726,2835.437181139604
Tỉnh Tây Ninh,Huyện Gò Dầu,Cẩm Giang,15174,25660.0,,Xã,710.0,72.0,11.2049879,106.1499816,8483,Rất tốt,0.0005275230189699185,11.18595,106.16283,2538.801943369002
Tỉnh Tây Ninh,Huyện Gò Dầu,Hiệp Thạnh,17458,25663.0,,Xã,710.0,72.0,11.1412226,106.2444227,8485,Tốt,0.0006949621100500854,11.11516,106.24046,2930.1016455289764
Tỉnh Tây Ninh,Huyện Gò Dầu,Bàu Đồn,17873,25666.0,,Xã,710.0,72.0,11.1701481,106.312391,8486,Rất tốt,0.0001081391146100718,11.1797,106.30828,1152.9167671151956
Tỉnh Tây Ninh,Huyện Gò Dầu,Phước Thạnh,11133,25669.0,,Xã,710.0,72.0,11.1103437,106.2819657,8488,Rất tốt,0.0005187236141801263,11.09226,106.26812,2515.111592942451
Tỉnh Tây Ninh,Huyện Gò Dầu,Phước Đông,19080,25672.0,,Xã,710.0,72.0,11.1163835,106.3252159,8487,Tốt,3.9390227059969406e-05,11.1223,106.32731,696.4312251057737
Tỉnh Tây Ninh,Huyện Gò Dầu,Phước Trạch,8408,25675.0,,Xã,710.0,72.0,11.1285578,106.2505077,8485,Tốt,0.0002804573201300218,11.11516,106.24046,1849.6527826257602
Tỉnh Tây Ninh,Huyện Gò Dầu,Thanh Phước,18798,25678.0,,Xã,710.0,72.0,11.0714674,106.2897736,8490,Rất tốt,0.0009007708557200939,11.06073,106.3178,3283.231738144587
Tỉnh Tây Ninh,Huyện Bến Cầu,Bến Cầu,8626,25681.0,,Thị trấn,711.0,72.0,11.1160901,106.1779933,8482,Rất tốt,2.375211289998706e-05,11.11915,106.1742,535.7831622785127
Tỉnh Tây Ninh,Huyện Bến Cầu,Long Chữ,5677,25684.0,,Xã,711.0,72.0,11.1854778,106.1090981,8478,Rất tốt,1.9555924449973374e-05,11.18553,106.11352,482.38770179175066
Tỉnh Tây Ninh,Huyện Bến Cầu,Long Phước,1696,25687.0,,Xã,711.0,72.0,11.1621159,106.0774148,8479,Rất tốt,0.0010452022618499975,11.13057,106.08449,3591.6676143532677
Tỉnh Tây Ninh,Huyện Bến Cầu,Long Giang,5588,25690.0,,Xã,711.0,72.0,11.1443424,106.1251688,8480,Tốt,0.001571726087199928,11.10558,106.11685,4404.7084095167975
